District,City,Latitude,Longitude,Price,Land_Size_M2,Building_Size_M2,Floors,Bedrooms,Bathrooms,Carport/Garage
Gunung Putri,Bogor,-6.4288646,106.9240554,750000000.0,90.0,60.0,1.0,2.0,1.0,1.0
Gunung Sindur,Bogor,-6.3847562,106.6804186,550000000.0,72.0,40.0,1.0,2.0,1.0,0.0
Tajur Halang,Bogor,-6.4758182,106.7578498,484000000.0,72.0,36.0,1.0,2.0,1.0,1.0
Gunung Putri,Bogor,-6.4288646,106.9240554,2250000000.0,230.0,210.0,2.0,3.0,3.0,2.0
Gunung Putri,Bogor,-6.4288646,106.9240554,15000000000.0,1500.0,1200.0,2.0,5.0,5.0,8.0
Gunung Putri,Bogor,-6.4288646,106.9240554,2500000000.0,180.0,170.0,2.0,3.0,3.0,2.0
Gunung Putri,Bogor,-6.4288646,106.9240554,2500000000.0,200.0,300.0,2.0,4.0,4.0,2.0
Gunung Putri,Bogor,-6.4288646,106.9240554,6650000000.0,426.0,482.0,2.0,6.0,6.0,3.0
Gunung Putri,Bogor,-6.4288646,106.9240554,1100000000.0,72.0,150.0,2.0,3.0,2.0,1.0
Gunung Putri,Bogor,-6.356087199999999,106.879792,900000000.0,105.0,90.0,1.0,3.0,2.0,1.0
Gunung Putri,Bogor,-6.356087199999999,106.879792,2500000000.0,160.0,200.0,2.0,3.0,3.0,2.0
Gunung Putri,Bogor,-6.4288646,106.9240554,2375000000.0,180.0,150.0,2.0,3.0,3.0,2.0
Gunung Putri,Bogor,-6.356087199999999,106.879792,1400000000.0,120.0,88.0,2.0,3.0,2.0,1.0
Gunung Putri,Bogor,-6.4288646,106.9240554,2800000000.0,249.0,350.0,2.0,6.0,3.0,2.0
Babakan Madang,Bogor,-6.5211331,106.8502879,11500000000.0,518.0,550.0,2.0,5.0,4.0,1.0
Sukaraja,Bogor,-6.578850699999999,106.8148879,497000000.0,90.0,36.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,585000000.0,90.0,69.0,1.0,2.0,1.0,1.0
Bogor Selatan,Bogor,-6.6413749,106.791291,384000000.0,134.0,36.0,1.0,2.0,1.0,1.0
Sukaraja,Bogor,-6.597189999999999,106.7861296,497000000.0,90.0,35.0,1.0,2.0,1.0,1.0
Sukaraja,Bogor,-6.5261691,106.8002889,497000000.0,90.0,36.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.5119249,106.8254317,767000000.0,66.0,66.0,2.0,3.0,2.0,1.0
Cibinong,Bogor,-6.5119249,106.8254317,767000000.0,66.0,66.0,2.0,3.0,2.0,1.0
Cibinong,Bogor,-6.5119249,106.8254317,767000000.0,66.0,66.0,2.0,3.0,2.0,2.0
Cibinong,Bogor,-6.5119249,106.8254317,767000000.0,66.0,63.0,2.0,3.0,2.0,2.0
Cibinong,Bogor,-6.5119249,106.8254317,767000000.0,66.0,66.0,2.0,3.0,2.0,2.0
Pamijahan,Bogor,-6.634759400000001,106.6796773,270000000.0,77.0,77.0,1.0,2.0,1.0,1.0
Bogor Selatan,Bogor,-6.6323703,106.8075977,2000000000.0,310.0,220.0,2.0,4.0,3.0,0.0
Ciawi,Bogor,-6.663033899999999,106.8562067,400000000.0,100.0,75.0,1.0,2.0,1.0,0.0
Ciawi,Bogor,-6.663033899999999,106.8562067,800000000.0,200.0,98.0,2.0,4.0,2.0,2.0
Bogor Barat,Bogor,-6.563991,106.7633625,19500000000.0,5250.0,780.0,2.0,6.0,6.0,4.0
Cileungsi,Bogor,-6.402271799999999,106.9704941,750000000.0,108.0,108.0,1.0,2.0,2.0,1.0
Ciseeng,Bogor,-6.4416395,106.6952513,400000000.0,70.0,45.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,685000000.0,63.0,69.0,2.0,3.0,2.0,1.0
Tajur Halang,Bogor,-6.4758182,106.7578498,450000000.0,60.0,38.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,450000000.0,60.0,50.0,1.0,3.0,2.0,1.0
Kemang,Bogor,-6.4857872,106.7362028,464000000.0,72.0,38.0,1.0,2.0,1.0,1.0
Ciampea,Bogor,-6.5549421,106.6961626,240000000.0,90.0,36.0,1.0,2.0,1.0,0.0
Bogor Selatan,Bogor,-6.6323703,106.8075977,2700000000.0,337.0,310.0,2.0,5.0,6.0,2.0
Tajur Halang,Bogor,-6.4758182,106.7578498,450000000.0,60.0,38.0,1.0,2.0,1.0,1.0
Gunung Putri,Bogor,-6.4265479,106.917969,960000000.0,125.0,48.0,1.0,2.0,1.0,1.0
Gunung Putri,Bogor,-6.403049299999999,106.9299579,550000000.0,70.0,36.0,1.0,2.0,1.0,1.0
Gunung Putri,Bogor,-6.4265479,106.917969,630000000.0,84.0,40.0,1.0,2.0,1.0,1.0
Gunung Putri,Bogor,-6.403049299999999,106.9299579,981000000.0,125.0,48.0,1.0,2.0,1.0,1.0
Gunung Putri,Bogor,-6.403049299999999,106.9299579,661000000.0,84.0,40.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,449000000.0,60.0,50.0,2.0,3.0,2.0,1.0
Cileungsi,Bogor,-6.402271799999999,106.9704941,560000000.0,72.0,38.0,1.0,2.0,1.0,1.0
Gunung Putri,Bogor,-6.403049299999999,106.9299579,580000000.0,70.0,36.0,1.0,2.0,1.0,1.0
Gunung Putri,Bogor,-6.403049299999999,106.9299579,900000000.0,125.0,48.0,1.0,2.0,1.0,1.0
Gunung Putri,Bogor,-6.4265479,106.917969,560000000.0,70.0,36.0,1.0,2.0,1.0,1.0
Babakan Madang,Bogor,-6.5636316,106.8639566,750000000.0,72.0,39.0,1.0,2.0,1.0,1.0
Gunung Putri,Bogor,-6.4288646,106.9240554,1400000000.0,142.0,80.0,1.0,2.0,1.0,1.0
Bogor Barat,Bogor,-6.5655839,106.7836745,395000000.0,60.0,36.0,1.0,2.0,1.0,1.0
Bogor Selatan,Bogor,-6.6323703,106.8075977,3450000000.0,270.0,208.0,2.0,3.0,3.0,0.0
Gunung Putri,Bogor,-6.4288646,106.9240554,2300000000.0,176.0,300.0,2.0,5.0,4.0,1.0
Bogor Barat,Bogor,-6.563991,106.7633625,1270000000.0,105.0,90.0,2.0,5.0,4.0,2.0
Tanah Sereal,Bogor,-6.564005600000001,106.7793986,620000000.0,70.0,60.0,2.0,3.0,2.0,1.0
Bogor Selatan,Bogor,-6.6323703,106.8075977,2700000000.0,337.0,310.0,2.0,5.0,6.0,2.0
