District,City,Latitude,Longitude,Price,Land_Size_M2,Building_Size_M2,Floors,Bedrooms,Bathrooms,Carport/Garage
Sukaraja,Bogor,-6.5134022,107.0007987,497000000.0,90.0,36.0,2.0,2.0,1.0,1.0
Sukaraja,Bogor,-6.5932534,106.8443875,497000000.0,90.0,36.0,1.0,2.0,1.0,1.0
Sukaraja,Bogor,-6.628006600000001,106.8244749,497000000.0,90.0,36.0,1.0,2.0,1.0,1.0
Sukaraja,Bogor,-6.5374301,106.8066781,497000000.0,90.0,36.0,1.0,2.0,1.0,1.0
Gunung Putri,Bogor,-6.4265479,106.917969,550000000.0,70.0,36.0,1.0,2.0,1.0,1.0
Gunung Putri,Bogor,-6.356087199999999,106.879792,550000000.0,70.0,36.0,1.0,2.0,1.0,1.0
Ciseeng,Bogor,-6.4416395,106.6952513,430000000.0,90.0,48.0,1.0,2.0,1.0,1.0
Bogor Selatan,Bogor,-6.6323703,106.8075977,379000006.0,72.0,36.0,1.0,2.0,1.0,1.0
Cibungbulang,Bogor,-6.5749662,106.6606641,443000000.0,90.0,36.0,1.0,2.0,1.0,1.0
Jonggol,Bogor,-6.4597469,107.0422961,150000000.0,72.0,36.0,1.0,2.0,1.0,1.0
Babakan Madang,Bogor,-6.5636316,106.8639566,782000000.0,60.0,38.0,1.0,2.0,1.0,2.0
Cibinong,Bogor,-6.4901067,106.8306951,600000000.0,90.0,80.0,1.0,2.0,1.0,1.0
Rumpin,Bogor,-6.4576306,106.6464973,400000000.0,45.0,70.0,1.0,2.0,1.0,2.0
Rumpin,Bogor,-6.4576306,106.6464973,400000000.0,35.0,60.0,1.0,2.0,1.0,2.0
Cileungsi,Bogor,-6.402271799999999,106.9704941,560000000.0,84.0,70.0,1.0,3.0,1.0,1.0
Gunung Putri,Bogor,-6.356087199999999,106.879792,1650000000.0,140.0,195.0,2.0,3.0,3.0,2.0
Gunung Putri,Bogor,-6.356087199999999,106.879792,2600000000.0,180.0,220.0,2.0,3.0,3.0,2.0
Jonggol,Bogor,-6.439727599999999,107.0495018,525000000.0,144.0,70.0,1.0,2.0,1.0,1.0
Jonggol,Bogor,-6.439727599999999,107.0495018,450000000.0,120.0,60.0,1.0,2.0,2.0,1.0
Pamijahan,Bogor,-6.634759400000001,106.6796773,185000000.0,60.0,30.0,1.0,2.0,1.0,1.0
Bogor Barat,Bogor,-6.563991,106.7633625,805000000.0,60.0,73.0,2.0,4.0,4.0,0.0
Bogor Selatan,Bogor,-6.5408947,106.7603239,1950000000.0,200.0,114.0,1.0,4.0,3.0,3.0
Tajur Halang,Bogor,-6.4758182,106.7578498,225000000.0,50.0,36.0,1.0,2.0,1.0,0.0
Cibinong,Bogor,-6.5211331,106.8502879,800000000.0,60.0,40.0,1.0,2.0,2.0,1.0
Cibinong,Bogor,-6.4544294,106.8502879,400000000.0,65.0,30.0,2.0,3.0,2.0,1.0
Dramaga,Bogor,-6.577668999999999,106.7319218,1800000000.0,104.0,148.0,3.0,9.0,9.0,2.0
Ciawi,Bogor,-6.663033899999999,106.8562067,4000000000.0,634.0,171.0,1.0,3.0,3.0,0.0
Gunung Sindur,Bogor,-6.3847562,106.6804186,1050000000.0,117.0,52.0,1.0,2.0,2.0,1.0
Ranca Bungur,Bogor,-6.5379916,106.7312575,395000.0,72.0,30.0,1.0,2.0,1.0,1.0
Bogor Selatan,Bogor,-6.6312981,106.8222625,690000000.0,90.0,72.0,1.0,3.0,2.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,500000000.0,107.0,65.0,1.0,2.0,1.0,1.0
Ciomas,Bogor,-6.6019425,106.7656825,660000000.0,72.0,71.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,560000000.0,75.0,150.0,2.0,4.0,2.0,1.0
Cibungbulang,Bogor,-6.562094699999999,106.6659746,443000000.0,90.0,36.0,1.0,2.0,1.0,1.0
Sukaraja,Bogor,-6.5266457,106.8016144,690000000.0,84.0,50.0,1.0,2.0,1.0,1.0
Bogor Utara,Bogor,-6.5798818,106.8222625,4500000000.0,513.0,212.0,2.0,5.0,3.0,10.0
Cileungsi,Bogor,-6.402271799999999,106.9704941,764500000.0,66.0,67.0,2.0,2.0,2.0,1.0
Bogor Timur,Bogor,-6.617944400000001,106.820343,425000000.0,72.0,65.0,1.0,3.0,2.0,1.0
Tajur Halang,Bogor,-6.4758182,106.7578498,450000000.0,100.0,36.0,1.0,2.0,1.0,2.0
Ciomas,Bogor,-6.6019425,106.7656825,350000000.0,60.0,60.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.5119249,106.8254317,735000000.0,62.0,66.0,2.0,3.0,2.0,2.0
Tanah Sereal,Bogor,-6.5399143,106.7890153,486000000.0,72.0,36.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.5119249,106.8254317,839000000.0,62.0,66.0,2.0,3.0,2.0,1.0
Cileungsi,Bogor,-6.402271799999999,106.9704941,862000000.0,92.0,54.0,2.0,3.0,2.0,1.0
Sukaraja,Bogor,-6.5266457,106.8016144,497000000.0,90.0,36.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,679600000.0,80.0,36.0,1.0,2.0,1.0,1.0
Tajur Halang,Bogor,-6.4484013,106.7465718,185000000.0,60.0,22.0,1.0,1.0,1.0,0.0
Tanah Sereal,Bogor,-6.5701364,106.78768,895000000.0,72.0,68.0,2.0,3.0,2.0,2.0
Bogor Barat,Bogor,-6.563991,106.7633625,855000000.0,60.0,50.0,2.0,3.0,3.0,1.0
Parung Panjang,Bogor,-6.3681068,106.5533873,400.0,60.0,30.0,1.0,2.0,1.0,1.0
Bogor Barat,Bogor,-6.563991,106.7633625,600000000.0,72.0,48.0,2.0,2.0,1.0,1.0
Bogor Barat,Bogor,-6.563991,106.7633625,650000000.0,72.0,48.0,2.0,2.0,1.0,1.0
Dramaga,Bogor,-6.577668999999999,106.7319218,9100000000.0,440.0,1000.0,3.0,10.0,10.0,2.0
Cibinong,Bogor,-6.4901067,106.8306951,759000000.0,60.0,66.0,2.0,3.0,2.0,2.0
Dramaga,Bogor,-6.577668999999999,106.7319218,1230000000.0,60.0,93.0,2.0,7.0,7.0,1.0
Tajur Halang,Bogor,-6.4758182,106.7578498,325500000.0,66.0,36.0,1.0,2.0,1.0,1.0
Tajur Halang,Bogor,-6.4758182,106.7578498,300000000.0,66.0,36.0,1.0,2.0,1.0,1.0
Sukaraja,Bogor,-6.621285299999999,106.8402213,497000000.0,90.0,36.0,1.0,2.0,1.0,1.0
Sukaraja,Bogor,-6.5408947,106.7603239,497000000.0,90.0,36.0,1.0,2.0,1.0,1.0
Sukaraja,Bogor,-6.5658816,106.7809682,497000000.0,90.0,36.0,1.0,2.0,1.0,1.0
Dramaga,Bogor,-6.577668999999999,106.7319218,1500000000.0,77.0,120.0,2.0,10.0,10.0,1.0
Gunung Putri,Bogor,-6.356087199999999,106.879792,500000000.0,70.0,36.0,1.0,2.0,1.0,1.0
Bogor Barat,Bogor,-6.563991,106.7633625,952000000.0,45.0,72.0,2.0,4.0,4.0,1.0
Rumpin,Bogor,-6.4576306,106.6464973,400000000.0,60.0,35.0,1.0,2.0,1.0,2.0
Jonggol,Bogor,-6.439727599999999,107.0495018,550000000.0,120.0,42.0,1.0,2.0,1.0,1.0
Jonggol,Bogor,-6.439727599999999,107.0495018,835000000.0,164.0,34.0,1.0,2.0,1.0,1.0
Citeureup,Bogor,-6.4881955,106.8814798,120000000.0,50.0,45.0,2.0,2.0,1.0,1.0
Babakan Madang,Bogor,-6.5636316,106.8639566,5555756230.0,240.0,251.0,3.0,4.0,4.0,2.0
Tajur Halang,Bogor,-6.4758182,106.7578498,360000000.0,60.0,36.0,1.0,2.0,1.0,1.0
Bogor Tengah,Bogor,-6.5699999,106.7844771,395000000.0,60.0,36.0,1.0,2.0,1.0,1.0
Gunung Putri,Bogor,-6.4288646,106.9240554,500000000.0,70.0,36.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,450000000.0,60.0,80.0,2.0,2.0,2.0,0.0
Kemang,Bogor,-6.4857872,106.7362028,785000000.0,60.0,60.0,2.0,2.0,2.0,1.0
Gunung Sindur,Bogor,-6.3847562,106.6804186,355000000.0,60.0,36.0,1.0,2.0,1.0,1.0
Gunung Putri,Bogor,-6.4288646,106.9240554,766000000.0,65.0,65.0,1.0,3.0,2.0,2.0
Bogor Selatan,Bogor,-6.5658816,106.7809682,7000000000.0,431.0,700.0,2.0,7.0,8.0,3.0
Cibinong,Bogor,-6.4901067,106.8306951,570000000.0,76.0,36.0,1.0,2.0,1.0,2.0
Cibinong,Bogor,-6.4901067,106.8306951,950000000.0,110.0,230.0,2.0,4.0,2.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,570000000.0,70.0,36.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,783191000.0,60.0,65.0,2.0,2.0,1.0,1.0
Ciawi,Bogor,-6.663033899999999,106.8562067,900000000.0,145.0,250.0,2.0,4.0,3.0,0.0
Jonggol,Bogor,-6.4597469,107.0422961,225000000.0,72.0,60.0,1.0,2.0,1.0,1.0
Bogor Barat,Bogor,-6.563991,106.7633625,2500000000.0,450.0,350.0,1.0,5.0,2.0,0.0
Bogor Timur,Bogor,-6.617944400000001,106.820343,3000000000.0,200.0,210.0,2.0,3.0,2.0,0.0
Cibinong,Bogor,-6.4901067,106.8306951,759000000.0,60.0,66.0,2.0,3.0,2.0,1.0
Sukaraja,Bogor,-6.5261691,106.8002889,1222200000.0,72.0,55.0,2.0,3.0,2.0,2.0
Bogor Selatan,Bogor,-6.6323703,106.8075977,800000000.0,120.0,100.0,2.0,3.0,1.0,0.0
Kemang,Bogor,-6.4857872,106.7362028,185000000.0,60.0,26.0,1.0,2.0,1.0,1.0
Ciawi,Bogor,-6.663033899999999,106.8562067,6300000000.0,2616.0,900.0,2.0,6.0,5.0,6.0
Bogor Tengah,Bogor,-6.5655839,106.7836745,395000000.0,60.0,30.0,1.0,2.0,1.0,1.0
Tajur Halang,Bogor,-6.4758182,106.7578498,576000000.0,103.0,38.0,1.0,2.0,1.0,0.0
Tajur Halang,Bogor,-6.4758182,106.7578498,350000000.0,70.0,36.0,1.0,2.0,1.0,1.0
Tajur Halang,Bogor,-6.4696555,106.7430188,390000000.0,70.0,36.0,1.0,2.0,1.0,1.0
Tajur Halang,Bogor,-6.4758182,106.7578498,500000000.0,72.0,36.0,1.0,2.0,1.0,1.0
Cileungsi,Bogor,-6.402271799999999,106.9704941,862000000.0,94.0,54.0,2.0,3.0,2.0,1.0
Tajur Halang,Bogor,-6.4696555,106.7430188,360000000.0,60.0,33.0,1.0,2.0,1.0,1.0
Ranca Bungur,Bogor,-6.5379916,106.7312575,590000000.0,102.0,33.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,875000000.0,64.0,91.0,2.0,4.0,2.0,1.0
Tajur Halang,Bogor,-6.4758182,106.7578498,300000000.0,60.0,29.0,1.0,2.0,1.0,0.0
Gunung Putri,Bogor,-6.403049299999999,106.9299579,661000000.0,70.0,36.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,735000000.0,62.0,66.0,2.0,3.0,2.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,679600000.0,80.0,36.0,1.0,2.0,1.0,0.0
Ciomas,Bogor,-6.6096958,106.8148879,250000000.0,144.0,66.0,1.0,4.0,4.0,0.0
Sukaraja,Bogor,-6.5261691,106.8002889,1500000000.0,128.0,140.0,2.0,4.0,3.0,1.0
Bogor Barat,Bogor,-6.563991,106.7633625,749000000.0,60.0,60.0,2.0,3.0,2.0,2.0
Cibinong,Bogor,-6.564005600000001,106.7793986,599000000.0,72.0,48.0,2.0,3.0,2.0,2.0
Sukaraja,Bogor,-6.5658816,106.7809682,599000000.0,72.0,48.0,2.0,3.0,2.0,2.0
Ciomas,Bogor,-6.5783944,106.7927316,650000000.0,90.0,150.0,2.0,3.0,2.0,2.0
Cibinong,Bogor,-6.4901067,106.8306951,783191000.0,60.0,65.0,2.0,2.0,2.0,0.0
Cibinong,Bogor,-6.4901067,106.8306951,699000005.0,90.0,60.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4655941,106.8298883,783191000.0,60.0,65.0,2.0,2.0,2.0,0.0
Cibinong,Bogor,-6.4901067,106.8306951,683800000.0,88.0,36.0,1.0,2.0,1.0,0.0
Bogor Timur,Bogor,-6.617944400000001,106.820343,950000000.0,75.0,75.0,2.0,1.0,1.0,2.0
Cibinong,Bogor,-6.4587713,106.8181696,683800000.0,88.0,36.0,1.0,2.0,1.0,0.0
Bojong Gede,Bogor,-6.4587713,106.8181696,583190000.0,70.0,36.0,1.0,2.0,1.0,0.0
Bojong Gede,Bogor,-6.473501499999999,106.7711638,583190000.0,70.0,36.0,1.0,2.0,1.0,0.0
Bojong Gede,Bogor,-6.4960615,106.7947017,672811080.0,105.0,36.0,1.0,2.0,1.0,0.0
Citeureup,Bogor,-6.4881955,106.8814798,350000000.0,250.0,200.0,1.0,2.0,1.0,1.0
Cileungsi,Bogor,-6.402271799999999,106.9704941,850000000.0,68.0,79.0,2.0,3.0,2.0,1.0
Bojong Gede,Bogor,-6.4683249,106.7977963,672811080.0,105.0,36.0,1.0,2.0,1.0,0.0
Ciampea,Bogor,-6.5549421,106.6961626,499000000.0,156.0,54.0,1.0,3.0,1.0,1.0
Cileungsi,Bogor,-6.409248,106.9904655,1450000000.0,204.0,80.0,1.0,2.0,2.0,1.0
Parung,Bogor,-6.427080399999999,106.7244846,1700000000.0,325.0,250.0,1.0,3.0,2.0,2.0
Gunung Sindur,Bogor,-6.3847562,106.6804186,799000000.0,60.0,65.0,2.0,2.0,2.0,2.0
Cileungsi,Bogor,-6.402271799999999,106.9704941,390000000.0,72.0,36.0,1.0,2.0,1.0,1.0
Dramaga,Bogor,-6.577668999999999,106.7319218,1800000000.0,104.0,148.0,3.0,9.0,9.0,1.0
Ciawi,Bogor,-6.663033899999999,106.8562067,1250000000.0,220.0,130.0,2.0,3.0,3.0,2.0
Gunung Putri,Bogor,-6.3224306,106.9683273,498000000.0,54.0,46.0,1.0,2.0,1.0,1.0
Bogor Barat,Bogor,-6.5301049,106.805173,599000000.0,72.0,48.0,2.0,3.0,2.0,2.0
Bogor Barat,Bogor,-6.563991,106.7633625,830000000.0,72.0,72.0,2.0,3.0,2.0,1.0
Gunung Putri,Bogor,-6.403049299999999,106.9299579,530000000.0,70.0,36.0,1.0,2.0,1.0,2.0
Gunung Putri,Bogor,-6.403049299999999,106.9299579,630000000.0,84.0,40.0,1.0,2.0,1.0,1.0
Cileungsi,Bogor,-6.402271799999999,106.9704941,550000000.0,90.0,60.0,1.0,2.0,2.0,1.0
Gunung Putri,Bogor,-6.403049299999999,106.9299579,581000000.0,70.0,36.0,1.0,2.0,1.0,1.0
Ciomas,Bogor,-6.6053561,106.7634704,680000000.0,136.0,100.0,1.0,3.0,2.0,1.0
Cibinong,Bogor,-6.5119249,106.8254317,735000000.0,62.0,66.0,2.0,3.0,2.0,1.0
Bogor Utara,Bogor,-6.5537293,106.7916926,5500000000.0,657.0,250.0,2.0,6.0,6.0,2.0
Gunung Putri,Bogor,-6.403049299999999,106.9299579,1100000000.0,84.0,95.0,2.0,3.0,3.0,1.0
Tajur Halang,Bogor,-6.4758182,106.7578498,360000000.0,70.0,36.0,1.0,2.0,1.0,1.0
Tajur Halang,Bogor,-6.4758182,106.7578498,370000000.0,72.0,36.0,1.0,2.0,1.0,1.0
Babakan Madang,Bogor,-6.5211331,106.8502879,1400000000.0,112.0,48.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,756200000.0,69.0,55.0,1.0,2.0,1.0,0.0
Cibinong,Bogor,-6.4901067,106.8306951,756200000.0,55.0,69.0,1.0,2.0,1.0,0.0
Cibinong,Bogor,-6.4587713,106.8181696,756200000.0,69.0,55.0,1.0,2.0,1.0,0.0
Cibinong,Bogor,-6.4901067,106.8306951,699000007.0,90.0,75.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,699000000.0,90.0,60.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,908000000.0,65.0,91.0,2.0,3.0,2.0,1.0
Tajur Halang,Bogor,-6.4758182,106.7578498,298000000.0,60.0,36.0,1.0,2.0,1.0,1.0
Gunung Sindur,Bogor,-6.3649153,106.7050132,750000000.0,78.0,42.0,1.0,2.0,1.0,1.0
Dramaga,Bogor,-6.577668999999999,106.7319218,1230000000.0,63.0,90.0,2.0,7.0,7.0,1.0
Cileungsi,Bogor,-6.402271799999999,106.9704941,186000000.0,60.0,30.0,1.0,2.0,1.0,1.0
Dramaga,Bogor,-6.577668999999999,106.7319218,1500000000.0,77.0,120.0,3.0,10.0,10.0,2.0
Ciampea,Bogor,-6.5549421,106.6961626,499000000.0,156.0,54.0,1.0,3.0,1.0,2.0
Gunung Putri,Bogor,-6.4288646,106.9240554,5000000000.0,379.0,260.0,2.0,4.0,3.0,2.0
Gunung Putri,Bogor,-6.4288646,106.9240554,1100000000.0,84.0,95.0,2.0,3.0,3.0,1.0
Gunung Putri,Bogor,-6.4288646,106.9240554,900000000.0,125.0,48.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4995653,106.8063856,500000000.0,72.0,44.0,1.0,3.0,1.0,1.0
Bogor Barat,Bogor,-6.563991,106.7633625,3450000000.0,270.0,208.0,2.0,3.0,3.0,0.0
Cibinong,Bogor,-6.4901067,106.8306951,783191000.0,60.0,65.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4587713,106.8181696,780300000.0,93.0,36.0,1.0,2.0,1.0,1.0
Citeureup,Bogor,-6.4881955,106.8814798,500000000.0,72.0,32.0,1.0,2.0,1.0,1.0
Citeureup,Bogor,-6.4881955,106.8814798,350000000.0,72.0,38.0,1.0,2.0,1.0,1.0
Parung Panjang,Bogor,-6.3681068,106.5533873,425000000.0,72.0,36.0,1.0,2.0,1.0,0.0
Citeureup,Bogor,-6.4881955,106.8814798,600000000.0,75.0,62.0,2.0,3.0,2.0,1.0
Cibungbulang,Bogor,-6.5749662,106.6606641,120000000.0,72.0,36.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,750000000.0,84.0,56.0,1.0,2.0,1.0,1.0
Parung,Bogor,-6.427080399999999,106.7244846,550000000.0,104.0,50.0,1.0,2.0,1.0,2.0
Bogor Tengah,Bogor,-6.5930142,106.7864809,750125000.0,60.0,60.0,2.0,3.0,2.0,2.0
Bogor Barat,Bogor,-6.5682886,106.7931079,749999000.0,60.0,60.0,2.0,3.0,1.0,2.0
Ciampea,Bogor,-6.5549421,106.6961626,185000000.0,60.0,27.0,1.0,2.0,1.0,1.0
Bogor Selatan,Bogor,-6.6323703,106.8075977,900000000.0,72.0,130.0,2.0,3.0,2.0,1.0
Cileungsi,Bogor,-6.402271799999999,106.9704941,490000000.0,48.0,44.0,1.0,2.0,1.0,1.0
Dramaga,Bogor,-6.577668999999999,106.7319218,1500000000.0,77.0,180.0,3.0,10.0,10.0,2.0
Bogor Barat,Bogor,-6.563991,106.7633625,280000000.0,179.0,90.0,1.0,2.0,2.0,0.0
Sukaraja,Bogor,-6.5272438,106.8411205,900000000.0,180.0,160.0,1.0,3.0,1.0,0.0
Ciomas,Bogor,-6.587388199999999,106.8281623,660000000.0,72.0,47.0,1.0,2.0,1.0,2.0
Jonggol,Bogor,-6.439727599999999,107.0495018,320000000.0,157.0,36.0,1.0,2.0,1.0,0.0
Bogor Barat,Bogor,-6.563991,106.7633625,1300000000.0,98.0,45.0,1.0,2.0,1.0,1.0
Sukaraja,Bogor,-6.5429835,106.7988943,55000000.0,72.0,50.0,1.0,2.0,1.0,1.0
Parung Panjang,Bogor,-6.3681068,106.5533873,650000000.0,60.0,32.0,2.0,2.0,2.0,2.0
Tajur Halang,Bogor,-6.4697074,106.7628941,498500000.0,162.0,36.0,1.0,2.0,1.0,2.0
Bogor Barat,Bogor,-6.5682886,106.7931079,1250000000.0,150.0,250.0,2.0,4.0,3.0,2.0
Gunung Sindur,Bogor,-6.3812728,106.6883712,745000000.0,66.0,50.0,2.0,2.0,2.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,905000000.0,64.0,91.0,2.0,3.0,2.0,1.0
Kemang,Bogor,-6.4857872,106.7362028,105000000.0,60.0,36.0,1.0,2.0,1.0,1.0
Ciawi,Bogor,-6.663033899999999,106.8562067,699000002.0,90.0,60.0,1.0,2.0,1.0,1.0
Citeureup,Bogor,-6.4881955,106.8814798,150000000.0,60.0,50.0,2.0,2.0,1.0,1.0
Babakan Madang,Bogor,-6.5636316,106.8639566,2500000000.0,147.0,270.0,2.0,3.0,3.0,2.0
Sukaraja,Bogor,-6.5266457,106.8016144,350000000.0,100.0,63.0,1.0,3.0,1.0,1.0
Gunung Putri,Bogor,-6.4161173,106.9076234,994000000.0,60.0,40.0,1.0,2.0,1.0,1.0
Gunung Putri,Bogor,-6.4161173,106.9076234,1247984250.0,60.0,63.0,2.0,3.0,2.0,1.0
Sukaraja,Bogor,-6.621285299999999,106.8402213,2450000000.0,112.0,128.0,2.0,4.0,3.0,1.0
Bogor Utara,Bogor,-6.5689517,106.8090297,880000000.0,90.0,88.0,1.0,2.0,2.0,1.0
Tanah Sereal,Bogor,-6.5701364,106.78768,4500000000.0,283.0,349.0,2.0,4.0,4.0,2.0
Jonggol,Bogor,-6.4597469,107.0422961,550000000.0,120.0,120.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,780300000.0,93.0,36.0,1.0,2.0,1.0,0.0
Cibinong,Bogor,-6.4587713,106.8181696,780300000.0,93.0,36.0,1.0,2.0,1.0,0.0
Bogor Selatan,Bogor,-6.6323703,106.8075977,699000002.0,90.0,60.0,1.0,2.0,1.0,1.0
Citeureup,Bogor,-6.4881955,106.8814798,135000000.0,50.0,40.0,1.0,1.0,1.0,1.0
Citeureup,Bogor,-6.4881955,106.8814798,180000000.0,250.0,240.0,2.0,4.0,2.0,1.0
Dramaga,Bogor,-6.577668999999999,106.7319218,1230000000.0,63.0,90.0,2.0,7.0,7.0,2.0
Dramaga,Bogor,-6.577668999999999,106.7319218,1500000000.0,77.0,120.0,2.0,10.0,10.0,2.0
Bogor Barat,Bogor,-6.6096958,106.8148879,952000000.0,45.0,72.0,2.0,4.0,4.0,1.0
Tanah Sereal,Bogor,-6.5203962,106.7764979,550000000.0,60.0,120.0,2.0,4.0,3.0,0.0
Dramaga,Bogor,-6.577668999999999,106.7319218,1500000000.0,120.0,77.0,2.0,10.0,10.0,2.0
Bogor Barat,Bogor,-6.563991,106.7633625,952000000.0,72.0,45.0,2.0,4.0,4.0,1.0
Parung,Bogor,-6.427080399999999,106.7244846,439000000.0,60.0,36.0,1.0,2.0,1.0,1.0
Parung,Bogor,-6.427080399999999,106.7244846,440000000.0,36.0,60.0,1.0,2.0,1.0,1.0
Ciseeng,Bogor,-6.4416395,106.6952513,560500000.0,90.0,48.0,1.0,2.0,1.0,1.0
Bogor Utara,Bogor,-6.5689517,106.8090297,1750000000.0,126.0,82.0,1.0,4.0,2.0,0.0
Ciomas,Bogor,-6.6019425,106.7656825,850000000.0,120.0,180.0,1.0,4.0,2.0,1.0
Tajur Halang,Bogor,-6.4758182,106.7578498,500000000.0,60.0,64.0,2.0,4.0,2.0,1.0
Cileungsi,Bogor,-6.402271799999999,106.9704941,10000000000.0,1500.0,950.0,2.0,4.0,5.0,0.0
Tajur Halang,Bogor,-6.4758182,106.7578498,350000000.0,60.0,30.0,1.0,2.0,1.0,1.0
Jonggol,Bogor,-6.439727599999999,107.0495018,380000000.0,90.0,38.0,1.0,2.0,1.0,1.0
Gunung Sindur,Bogor,-6.3847562,106.6804186,800000000.0,58.0,65.0,2.0,2.0,2.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,783191000.0,60.0,65.0,1.0,2.0,1.0,0.0
Tanah Sereal,Bogor,-6.5701364,106.78768,2000000000.0,156.0,256.0,2.0,4.0,4.0,0.0
Cibinong,Bogor,-6.4966731,106.8148879,985000000.0,64.0,91.0,2.0,4.0,2.0,2.0
Cibinong,Bogor,-6.4966731,106.8148879,895000000.0,64.0,91.0,2.0,4.0,2.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,908000000.0,64.0,91.0,2.0,3.0,2.0,2.0
Bogor Barat,Bogor,-6.563991,106.7633625,2200000000.0,125.0,250.0,2.0,4.0,4.0,1.0
Kemang,Bogor,-6.4857872,106.7362028,350000000.0,91.0,36.0,1.0,3.0,1.0,1.0
Parung Panjang,Bogor,-6.3681068,106.5533873,195000000.0,60.0,36.0,1.0,2.0,1.0,1.0
Citeureup,Bogor,-6.4881955,106.8814798,6500000000.0,331.0,600.0,3.0,10.0,10.0,0.0
Ciawi,Bogor,-6.663033899999999,106.8562067,540000000.0,350.0,180.0,2.0,4.0,3.0,6.0
Cibinong,Bogor,-6.4901067,106.8306951,2000000.0,64.0,40.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,2000000.0,60.0,70.0,2.0,3.0,2.0,1.0
Tanah Sereal,Bogor,-6.5701364,106.78768,975000000.0,72.0,68.0,2.0,3.0,2.0,1.0
Bojong Gede,Bogor,-6.4974742,106.791291,494500000.0,72.0,38.0,1.0,2.0,1.0,1.0
Tanah Sereal,Bogor,-6.5701364,106.78768,970000000.0,72.0,68.0,2.0,3.0,2.0,1.0
Tajur Halang,Bogor,-6.4758182,106.7578498,398000000.0,60.0,30.0,1.0,2.0,1.0,1.0
Dramaga,Bogor,-6.577668999999999,106.7319218,1300000000.0,60.0,93.0,2.0,7.0,7.0,2.0
Bogor Selatan,Bogor,-6.5422091,106.8113963,1200000000.0,84.0,72.0,1.0,3.0,2.0,1.0
Gunung Sindur,Bogor,-6.3643366,106.7050483,900000000.0,60.0,32.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4655941,106.8298883,783191000.0,60.0,65.0,1.0,2.0,1.0,0.0
Tanah Sereal,Bogor,-6.5632363,106.7817727,600000000.0,100.0,90.0,1.0,2.0,1.0,1.0
Ciomas,Bogor,-6.6019425,106.7656825,750000000.0,134.0,100.0,1.0,3.0,2.0,2.0
Bojong Gede,Bogor,-6.4960615,106.7947017,700000000.0,120.0,50.0,1.0,3.0,1.0,1.0
Tajur Halang,Bogor,-6.4758182,106.7578498,500000000.0,60.0,48.0,2.0,2.0,1.0,2.0
Tajur Halang,Bogor,-6.4758182,106.7578498,350000000.0,72.0,36.0,1.0,2.0,1.0,2.0
Cibinong,Bogor,-6.4544294,106.8502879,3750000000.0,1500.0,500.0,2.0,5.0,5.0,0.0
Ciomas,Bogor,-6.5994225,106.755144,373000000.0,58.0,60.0,1.0,2.0,1.0,1.0
Kemang,Bogor,-6.4857872,106.7362028,185000000.0,60.0,22.0,1.0,1.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,735000000.0,62.0,65.0,2.0,3.0,2.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,1975000000.0,216.0,149.0,1.0,3.0,2.0,5.0
Parung,Bogor,-6.427080399999999,106.7244846,92000000.0,65.0,39.0,1.0,3.0,1.0,1.0
Cibinong,Bogor,-6.4812844,106.8259227,420000000.0,84.0,60.0,1.0,2.0,1.0,1.0
Tenjo,Bogor,-6.3275839,106.4617439,452453902.0,108.0,36.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,757000000.0,66.0,66.0,2.0,3.0,2.0,1.0
